Timestamp,X-axis,Y-axis,Z-Axis,Lat,Lng
14:03:41,7,0,30,0,0
14:03:41,7,0,30,0,0
14:03:41,8,-1,29,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,0,29,0,0
14:03:41,7,0,29,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:41,7,-1,30,0,0
14:03:42,8,0,30,0,0
14:03:42,8,0,30,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,0,30,0,0
14:03:42,8,-1,30,0,0
14:03:42,8,-1,30,0,0
14:03:42,8,-1,30,0,0
14:03:42,8,-1,30,0,0
14:03:42,8,-1,31,0,0
14:03:42,7,-1,31,0,0
14:03:42,7,-1,31,0,0
14:03:42,7,-1,31,0,0
14:03:42,7,-1,31,0,0
14:03:42,8,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,31,0,0
14:03:42,7,-1,31,0,0
14:03:42,8,0,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,-1,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,0,30,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:42,7,-1,29,0,0
14:03:43,8,-1,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,7,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,8,-1,30,0,0
14:03:43,7,-1,29,0,0
14:03:43,7,-1,29,0,0
14:03:43,7,-1,29,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:43,7,0,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,8,-1,31,0,0
14:03:44,8,-1,31,0,0
14:03:44,8,-1,31,0,0
14:03:44,8,-1,31,0,0
14:03:44,8,-1,31,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,8,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,8,0,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:44,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,31,0,0
14:03:45,7,0,31,0,0
14:03:45,7,0,31,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,8,0,29,0,0
14:03:45,8,0,29,0,0
14:03:45,8,0,29,0,0
14:03:45,8,0,29,0,0
14:03:45,8,0,29,0,0
14:03:45,8,0,30,0,0
14:03:45,8,0,30,0,0
14:03:45,8,0,30,0,0
14:03:45,8,0,30,0,0
14:03:45,8,-1,29,0,0
14:03:45,8,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,29,0,0
14:03:45,7,0,30,0,0
14:03:45,8,-1,30,0,0
14:03:45,8,-1,30,0,0
14:03:45,8,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,0,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:45,7,-1,30,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,29,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,8,0,30,0,0
14:03:46,8,0,30,0,0
14:03:46,8,0,30,0,0
14:03:46,8,0,30,0,0
14:03:46,8,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,0,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,30,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:46,7,-1,31,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,8,-1,30,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,31,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,8,0,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,30,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:47,7,-1,29,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,7,-1,29,0,0
14:03:48,7,-1,29,0,0
14:03:48,7,-1,29,0,0
14:03:48,7,-1,29,0,0
14:03:48,7,-1,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,8,0,30,0,0
14:03:48,7,0,30,0,0
14:03:48,8,-1,29,0,0
14:03:48,8,-1,29,0,0
14:03:48,8,-1,29,0,0
14:03:48,8,-1,29,0,0
14:03:48,7,-1,31,0,0
14:03:48,7,-1,31,0,0
14:03:48,7,-1,31,0,0
14:03:48,7,-1,31,0,0
14:03:48,7,-1,31,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:48,7,-1,30,0,0
14:03:49,7,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,30,0,0
14:03:49,8,-1,29,0,0
14:03:49,8,-1,29,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,0,29,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,31,0,0
14:03:49,7,-1,29,0,0
14:03:49,7,-1,29,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,-1,30,0,0
14:03:49,7,0,30,0,0
14:03:49,8,0,30,0,0
14:03:49,8,0,30,0,0
14:03:49,8,0,30,0,0
14:03:49,8,0,30,0,0
14:03:49,8,0,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,8,0,31,0,0
14:03:50,8,0,31,0,0
14:03:50,8,0,31,0,0
14:03:50,7,-1,29,0,0
14:03:50,7,0,31,0,0
14:03:50,7,0,31,0,0
14:03:50,7,0,31,0,0
14:03:50,7,0,31,0,0
14:03:50,7,0,31,0,0
14:03:50,7,0,31,0,0
14:03:50,8,-1,31,0,0
14:03:50,8,-1,31,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,0,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:50,7,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,0,31,0,0
14:03:51,7,0,31,0,0
14:03:51,7,0,31,0,0
14:03:51,7,0,31,0,0
14:03:51,7,0,31,0,0
14:03:51,7,0,30,0,0
14:03:51,7,0,30,0,0
14:03:51,7,0,30,0,0
14:03:51,7,0,30,0,0
14:03:51,7,-4,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,8,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,8,-1,29,0,0
14:03:51,8,-1,29,0,0
14:03:51,8,-1,29,0,0
14:03:51,8,-1,29,0,0
14:03:51,7,-1,31,0,0
14:03:51,7,-1,31,0,0
14:03:51,7,-1,31,0,0
14:03:51,7,-1,31,0,0
14:03:51,7,-1,31,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,7,-1,30,0,0
14:03:51,8,-1,31,0,0
14:03:51,8,-1,31,0,0
14:03:51,8,-1,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,0,31,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,0,30,0,0
14:03:52,8,0,30,0,0
14:03:52,8,-1,30,0,0
14:03:52,8,-1,30,0,0
14:03:52,8,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,30,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,-1,29,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:52,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,7,0,30,0,0
14:03:53,8,0,30,0,0
14:03:53,8,0,30,0,0
14:03:53,8,0,30,0,0
14:03:53,8,0,30,0,0
14:03:53,8,0,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,7,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:53,8,-1,30,0,0
14:03:54,8,0,30,0,0
14:03:54,8,-1,29,0,0
14:03:54,8,0,30,0,0
14:03:54,8,-1,29,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,0,30,0,0
14:03:54,8,0,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,30,0,0
14:03:54,7,-1,31,0,0
14:03:54,7,-1,31,0,0
14:03:54,7,-1,30,0,0
14:03:54,8,0,29,0,0
14:03:54,8,0,29,0,0
14:03:54,8,0,29,0,0
14:03:54,8,-1,30,0,0
14:03:54,8,-1,30,0,0
14:03:54,8,-1,30,0,0
14:03:54,8,-1,30,0,0
14:03:54,8,-1,30,0,0
14:03:55,7,0,30,0,0
14:03:55,7,0,30,0,0
14:03:55,7,0,30,0,0
14:03:55,7,0,30,0,0
14:03:55,7,0,31,0,0
14:03:55,7,0,31,0,0
14:03:55,7,0,31,0,0
14:03:55,7,0,31,0,0
14:03:55,7,0,31,0,0
14:03:55,7,-1,29,0,0
14:03:55,7,-1,29,0,0
14:03:55,7,-1,29,0,0
14:03:55,7,-1,29,0,0
14:03:55,7,-1,29,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,31,0,0
14:03:55,7,-1,31,0,0
14:03:55,7,-1,31,0,0
14:03:55,7,-1,31,0,0
14:03:55,7,-1,31,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,0,30,0,0
14:03:55,7,0,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,7,-1,30,0,0
14:03:55,8,0,31,0,0
14:03:55,8,0,31,0,0
14:03:55,8,0,31,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:55,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,0,30,0,0
14:03:56,8,0,30,0,0
14:03:56,8,0,30,0,0
14:03:56,8,0,30,0,0
14:03:56,8,0,30,0,0
14:03:56,8,0,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,29,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,0,30,0,0
14:03:56,7,0,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,7,-1,30,0,0
14:03:56,8,0,29,0,0
14:03:56,7,-1,31,0,0
14:03:56,7,-1,31,0,0
14:03:56,7,-1,31,0,0
14:03:56,7,-1,31,0,0
14:03:56,7,0,31,0,0
14:03:56,7,0,31,0,0
14:03:56,7,0,31,0,0
14:03:56,7,0,31,0,0
14:03:56,7,0,30,0,0
14:03:56,7,0,30,0,0
14:03:56,7,0,30,0,0
14:03:56,7,0,30,0,0
14:03:56,7,0,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:56,8,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,0,29,0,0
14:03:57,7,0,29,0,0
14:03:57,7,0,29,0,0
14:03:57,7,0,29,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,-1,30,0,0
14:03:57,7,0,30,0,0
14:03:57,7,0,30,0,0
14:03:57,7,0,30,0,0
14:03:57,7,0,30,0,0
14:04:17,8,-1,30,0,0
14:04:17,8,-1,30,0,0
14:04:17,8,-1,30,0,0
14:04:17,8,-1,30,0,0
14:04:17,7,-1,30,0,0
14:04:17,7,-1,30,0,0
14:04:17,7,-1,30,0,0
14:04:17,7,-1,30,0,0
